time,event_type,product_id,machine_index,additional_info
68.39859120594056,machine_request,10,2.0,
68.39859120594056,machine_allocated,10,2.0,Waiting Time: 0.00
68.39859120594056,processing_start,10,2.0,Processing Time: 5.04
68.39859120594056,machine_allocated,11,1.0,Waiting Time: 1.56
68.39859120594056,processing_start,11,1.0,Processing Time: 3.73
68.63093934580718,processing_complete,4,4.0,
68.63093934580718,product_completion,4,,Total Time: 55.47
68.63093934580718,machine_allocated,5,4.0,Waiting Time: 13.84
68.63093934580718,processing_start,5,4.0,Processing Time: 6.47
70.14825279024359,processing_complete,12,0.0,
70.14825279024359,machine_request,12,1.0,
70.14825279024359,machine_allocated,13,0.0,Waiting Time: 1.98
70.14825279024359,processing_start,13,0.0,Processing Time: 2.95
72.12910498397974,processing_complete,11,1.0,
72.12910498397974,machine_request,11,2.0,
72.12910498397974,machine_allocated,12,1.0,Waiting Time: 1.98
72.12910498397974,processing_start,12,1.0,Processing Time: 4.32
72.86425068568266,processing_complete,8,3.0,
72.86425068568266,machine_request,8,4.0,
72.86425068568266,machine_allocated,9,3.0,Waiting Time: 7.56
72.86425068568266,processing_start,9,3.0,Processing Time: 6.00
73.1008531328104,processing_complete,13,0.0,
73.1008531328104,machine_request,13,1.0,
73.1008531328104,machine_allocated,14,0.0,Waiting Time: 4.88
73.1008531328104,processing_start,14,0.0,Processing Time: 3.35
73.43490228897383,processing_complete,10,2.0,
73.43490228897383,machine_request,10,3.0,
73.43490228897383,machine_allocated,11,2.0,Waiting Time: 1.31
73.43490228897383,processing_start,11,2.0,Processing Time: 4.77
74.60233862341823,product_arrival,15,,
74.60233862341823,machine_request,15,0.0,
75.10327857474307,processing_complete,5,4.0,
75.10327857474307,product_completion,5,,Total Time: 56.70
75.10327857474307,machine_allocated,6,4.0,Waiting Time: 14.61
75.10327857474307,processing_start,6,4.0,Processing Time: 6.55
76.45187336903547,processing_complete,14,0.0,
76.45187336903547,machine_request,14,1.0,
76.45187336903547,machine_allocated,15,0.0,Waiting Time: 1.85
76.45187336903547,processing_start,15,0.0,Processing Time: 3.04
76.45262524478288,processing_complete,12,1.0,
76.45262524478288,machine_request,12,2.0,
76.45262524478288,machine_allocated,13,1.0,Waiting Time: 3.35
76.45262524478288,processing_start,13,1.0,Processing Time: 4.03
78.20748858376378,processing_complete,11,2.0,
78.20748858376378,machine_failure,11,2.0,Repair Time: 2.14
78.86483662706931,processing_complete,9,3.0,
78.86483662706931,machine_failure,9,3.0,Repair Time: 9.57
79.49050615315085,processing_complete,15,0.0,
79.49050615315085,machine_request,15,1.0,
79.69602575850102,product_arrival,16,,
79.69602575850102,machine_request,16,0.0,
79.69602575850102,machine_allocated,16,0.0,Waiting Time: 0.00
79.69602575850102,processing_start,16,0.0,Processing Time: 2.78
80.34921750364941,machine_repaired,11,2.0,
80.34921750364941,machine_request,11,3.0,
80.34921750364941,machine_allocated,12,2.0,Waiting Time: 3.90
80.34921750364941,processing_start,12,2.0,Processing Time: 4.34
80.48253171839607,processing_complete,13,1.0,
80.48253171839607,machine_request,13,2.0,
80.48253171839607,machine_allocated,14,1.0,Waiting Time: 4.03
80.48253171839607,processing_start,14,1.0,Processing Time: 4.38
81.6561606029365,processing_complete,6,4.0,
81.6561606029365,machine_failure,6,4.0,Repair Time: 4.57
82.48026312741769,processing_complete,16,0.0,
82.48026312741769,machine_failure,16,0.0,Repair Time: 2.54
84.68958544131155,processing_complete,12,2.0,
84.68958544131155,machine_request,12,3.0,
84.68958544131155,machine_allocated,13,2.0,Waiting Time: 4.21
84.68958544131155,processing_start,13,2.0,Processing Time: 4.51
84.85872170912991,processing_complete,14,1.0,
84.85872170912991,machine_request,14,2.0,
84.85872170912991,machine_allocated,15,1.0,Waiting Time: 5.37
84.85872170912991,processing_start,15,1.0,Processing Time: 4.05
85.01838302281038,machine_repaired,16,0.0,
85.01838302281038,machine_request,16,1.0,
86.22973568052412,machine_repaired,6,4.0,
86.22973568052412,product_completion,6,,Total Time: 61.84
86.22973568052412,machine_allocated,7,4.0,Waiting Time: 19.39
86.22973568052412,processing_start,7,4.0,Processing Time: 6.73
88.431213294224,machine_repaired,9,3.0,
88.431213294224,machine_request,9,4.0,
88.431213294224,machine_allocated,10,3.0,Waiting Time: 15.00
88.431213294224,processing_start,10,3.0,Processing Time: 6.32
88.60503766913847,product_arrival,17,,
88.60503766913847,machine_request,17,0.0,
88.60503766913847,machine_allocated,17,0.0,Waiting Time: 0.00
88.60503766913847,processing_start,17,0.0,Processing Time: 2.65
88.90734327432389,processing_complete,15,1.0,
88.90734327432389,machine_request,15,2.0,
88.90734327432389,machine_allocated,16,1.0,Waiting Time: 3.89
88.90734327432389,processing_start,16,1.0,Processing Time: 4.21
89.19632297593823,processing_complete,13,2.0,
89.19632297593823,machine_request,13,3.0,
89.19632297593823,machine_allocated,14,2.0,Waiting Time: 4.34
89.19632297593823,processing_start,14,2.0,Processing Time: 4.79
91.25588051567223,processing_complete,17,0.0,
91.25588051567223,machine_request,17,1.0,
91.3557981967757,product_arrival,18,,
91.3557981967757,machine_request,18,0.0,
91.3557981967757,machine_allocated,18,0.0,Waiting Time: 0.00
91.3557981967757,processing_start,18,0.0,Processing Time: 2.94
92.95782445112845,processing_complete,7,4.0,
92.95782445112845,product_completion,7,,Total Time: 60.33
92.95782445112845,machine_allocated,8,4.0,Waiting Time: 20.09
92.95782445112845,processing_start,8,4.0,Processing Time: 6.49
93.11559082270955,processing_complete,16,1.0,
93.11559082270955,machine_request,16,2.0,
93.11559082270955,machine_allocated,17,1.0,Waiting Time: 1.86
93.11559082270955,processing_start,17,1.0,Processing Time: 3.82
93.98590044686922,processing_complete,14,2.0,
93.98590044686922,machine_request,14,3.0,
93.98590044686922,machine_allocated,15,2.0,Waiting Time: 5.08
93.98590044686922,processing_start,15,2.0,Processing Time: 4.68
94.29185384032954,processing_complete,18,0.0,
94.29185384032954,machine_request,18,1.0,
94.75214708596775,processing_complete,10,3.0,
94.75214708596775,machine_failure,10,3.0,Repair Time: 4.99
96.60316708894467,product_arrival,19,,
96.60316708894467,machine_request,19,0.0,
96.60316708894467,machine_allocated,19,0.0,Waiting Time: 0.00
96.60316708894467,processing_start,19,0.0,Processing Time: 3.35
96.93788707364038,processing_complete,17,1.0,
96.93788707364038,machine_request,17,2.0,
96.93788707364038,machine_allocated,18,1.0,Waiting Time: 2.65
96.93788707364038,processing_start,18,1.0,Processing Time: 3.38
97.90312409339876,product_arrival,20,,
97.90312409339876,machine_request,20,0.0,
98.66430258807542,processing_complete,15,2.0,
98.66430258807542,machine_request,15,3.0,
98.66430258807542,machine_allocated,16,2.0,Waiting Time: 5.55
98.66430258807542,processing_start,16,2.0,Processing Time: 4.65
99.26219811921406,product_arrival,21,,
99.26219811921406,machine_request,21,0.0,
99.44976793541962,processing_complete,8,4.0,
99.44976793541962,product_completion,8,,Total Time: 65.12
99.44976793541962,machine_allocated,9,4.0,Waiting Time: 11.02
